"Date Time, GMT-07:00"	"Abs Pres, psi (LGR S/N: 22072300_duplicate, SEN S/N: 22072300)"	"Temp, °F (LGR S/N: 22072300_duplicate, SEN S/N: 22072300)"	"Sensor Depth, meters (LGR S/N: null)"
09/23/24 22:25:00.0	14.8189	75.832	0.250
09/23/24 22:30:00.0	14.8172	75.832	0.251
09/23/24 22:35:00.0	14.8172	75.832	0.249
09/23/24 22:40:00.0	14.8137	75.832	0.247
09/23/24 22:45:00.0	14.8172	75.832	0.249
09/23/24 22:50:00.0	14.8137	75.832	0.247
09/23/24 22:55:00.0	14.8137	75.832	0.245
09/23/24 23:00:00.0	14.8120	75.832	0.244
09/23/24 23:05:00.0	14.8137	75.832	0.246
09/23/24 23:10:00.0	14.8172	75.832	0.247
09/23/24 23:15:00.0	14.8172	75.832	0.247
09/23/24 23:20:00.0	14.8182	75.659	0.249
09/23/24 23:25:00.0	14.8217	75.659	0.251
09/23/24 23:30:00.0	14.8217	75.659	0.250
09/23/24 23:35:00.0	14.8236	75.659	0.253
09/23/24 23:40:00.0	14.8236	75.659	0.253
09/23/24 23:45:00.0	14.8271	75.659	0.256
09/23/24 23:50:00.0	14.8305	75.659	0.259
09/23/24 23:55:00.0	14.8305	75.659	0.259
09/24/24 00:00:00.0	14.8305	75.659	0.258
09/24/24 00:05:00.0	14.8375	75.659	0.262
09/24/24 00:10:00.0	14.8358	75.659	0.260
09/24/24 00:15:00.0	14.8369	75.484	0.260
09/24/24 00:20:00.0	14.8333	75.484	0.259
09/24/24 00:25:00.0	14.8298	75.484	0.257
09/24/24 00:30:00.0	14.8298	75.484	0.258
09/24/24 00:35:00.0	14.8298	75.484	0.257
09/24/24 00:40:00.0	14.8263	75.484	0.254
09/24/24 00:45:00.0	14.8263	75.484	0.253
09/24/24 00:50:00.0	14.8204	75.312	0.252
09/24/24 00:55:00.0	14.8204	75.312	0.250
09/24/24 01:00:00.0	14.8169	75.312	0.247
09/24/24 01:05:00.0	14.8169	75.312	0.247
09/24/24 01:10:00.0	14.8117	75.312	0.245
09/24/24 01:15:00.0	14.8081	75.312	0.241
09/24/24 01:20:00.0	14.8063	75.312	0.240
09/24/24 01:25:00.0	14.8039	75.139	0.237
09/24/24 01:30:00.0	14.8039	75.139	0.238
09/24/24 01:35:00.0	14.8021	75.139	0.235
09/24/24 01:40:00.0	14.7969	75.139	0.233
09/24/24 01:45:00.0	14.7952	75.139	0.233
09/24/24 01:50:00.0	14.7917	75.139	0.230
09/24/24 01:55:00.0	14.7875	74.964	0.227
09/24/24 02:00:00.0	14.7875	74.964	0.228
09/24/24 02:05:00.0	14.7840	74.964	0.225
09/24/24 02:10:00.0	14.7822	74.964	0.225
09/24/24 02:15:00.0	14.7805	74.964	0.223
09/24/24 02:20:00.0	14.7788	74.964	0.221
09/24/24 02:25:00.0	14.7780	74.791	0.221
09/24/24 02:30:00.0	14.7763	74.791	0.219
09/24/24 02:35:00.0	14.7798	74.791	0.220
09/24/24 02:40:00.0	14.7798	74.791	0.221
09/24/24 02:45:00.0	14.7798	74.791	0.219
09/24/24 02:50:00.0	14.7798	74.791	0.221
09/24/24 02:55:00.0	14.7791	74.619	0.220
09/24/24 03:00:00.0	14.7843	74.619	0.224
09/24/24 03:05:00.0	14.7825	74.619	0.222
09/24/24 03:10:00.0	14.7825	74.619	0.224
09/24/24 03:15:00.0	14.7843	74.619	0.224
09/24/24 03:20:00.0	14.7872	74.446	0.225
09/24/24 03:25:00.0	14.7854	74.446	0.226
09/24/24 03:30:00.0	14.7837	74.446	0.227
09/24/24 03:35:00.0	14.7837	74.446	0.225
09/24/24 03:40:00.0	14.7854	74.446	0.228
09/24/24 03:45:00.0	14.7830	74.271	0.223
09/24/24 03:50:00.0	14.7830	74.271	0.226
09/24/24 03:55:00.0	14.7847	74.271	0.226
09/24/24 04:00:00.0	14.7830	74.271	0.224
09/24/24 04:05:00.0	14.7830	74.271	0.224
09/24/24 04:10:00.0	14.7805	74.098	0.223
09/24/24 04:15:00.0	14.7805	74.098	0.223
09/24/24 04:20:00.0	14.7805	74.098	0.223
09/24/24 04:25:00.0	14.7788	74.098	0.223
09/24/24 04:30:00.0	14.7770	74.098	0.223
09/24/24 04:35:00.0	14.7780	73.926	0.222
09/24/24 04:40:00.0	14.7798	73.926	0.224
09/24/24 04:45:00.0	14.7780	73.926	0.223
09/24/24 04:50:00.0	14.7746	73.926	0.222
09/24/24 04:55:00.0	14.7763	73.926	0.222
09/24/24 05:00:00.0	14.7763	73.926	0.225
09/24/24 05:05:00.0	14.7773	73.753	0.224
09/24/24 05:10:00.0	14.7791	73.753	0.225
09/24/24 05:15:00.0	14.7844	73.753	0.229
09/24/24 05:20:00.0	14.7827	73.753	0.228
09/24/24 05:25:00.0	14.7827	73.753	0.228
09/24/24 05:30:00.0	14.7827	73.753	0.228
09/24/24 05:35:00.0	14.7837	73.580	0.233
09/24/24 05:40:00.0	14.7837	73.580	0.232
09/24/24 05:45:00.0	14.7785	73.580	0.226
09/24/24 05:50:00.0	14.7820	73.580	0.228
09/24/24 05:55:00.0	14.7820	73.580	0.228
09/24/24 06:00:00.0	14.7820	73.580	0.229
09/24/24 06:05:00.0	14.7812	73.407	0.230
09/24/24 06:10:00.0	14.7865	73.407	0.231
09/24/24 06:15:00.0	14.7847	73.407	0.230
09/24/24 06:20:00.0	14.7830	73.407	0.229
09/24/24 06:25:00.0	14.7847	73.407	0.229
09/24/24 06:30:00.0	14.7822	73.234	0.228
09/24/24 06:35:00.0	14.7805	73.234	0.227
09/24/24 06:40:00.0	14.7822	73.234	0.227
09/24/24 06:45:00.0	14.7788	73.234	0.224
09/24/24 06:50:00.0	14.7822	73.234	0.227
09/24/24 06:55:00.0	14.7788	73.234	0.222
09/24/24 07:00:00.0	14.7780	73.062	0.222
09/24/24 07:05:00.0	14.7763	73.062	0.221
09/24/24 07:10:00.0	14.7763	73.062	0.220
09/24/24 07:15:00.0	14.7746	73.062	0.218
09/24/24 07:20:00.0	14.7763	73.062	0.219
09/24/24 07:25:00.0	14.7756	72.891	0.216
09/24/24 07:30:00.0	14.7738	72.891	0.215
09/24/24 07:35:00.0	14.7738	72.891	0.215
09/24/24 07:40:00.0	14.7704	72.891	0.215
09/24/24 07:45:00.0	14.7686	72.891	0.211
09/24/24 07:50:00.0	14.7669	72.891	0.209
09/24/24 07:55:00.0	14.7651	72.891	0.208
09/24/24 08:00:00.0	14.7627	72.718	0.205
09/24/24 08:05:00.0	14.7592	72.718	0.204
09/24/24 08:10:00.0	14.7644	72.718	0.208
09/24/24 08:15:00.0	14.7574	72.718	0.201
09/24/24 08:20:00.0	14.7609	72.718	0.204
09/24/24 08:25:00.0	14.7592	72.718	0.202
09/24/24 08:30:00.0	14.7540	72.718	0.199
09/24/24 08:35:00.0	14.7574	72.718	0.199
09/24/24 08:40:00.0	14.7567	72.545	0.202
09/24/24 08:45:00.0	14.7532	72.545	0.197
09/24/24 08:50:00.0	14.7532	72.545	0.198
09/24/24 08:55:00.0	14.7479	72.545	0.194
09/24/24 09:00:00.0	14.7461	72.545	0.193
09/24/24 09:05:00.0	14.7461	72.545	0.191
09/24/24 09:10:00.0	14.7461	72.545	0.192
09/24/24 09:15:00.0	14.7461	72.545	0.190
09/24/24 09:20:00.0	14.7444	72.545	0.188
09/24/24 09:25:00.0	14.7479	72.545	0.189
09/24/24 09:30:00.0	14.7444	72.545	0.186
09/24/24 09:35:00.0	14.7444	72.545	0.187
09/24/24 09:40:00.0	14.7461	72.545	0.189
09/24/24 09:45:00.0	14.7515	72.545	0.190
09/24/24 09:50:00.0	14.7498	72.545	0.190
09/24/24 09:55:00.0	14.7550	72.545	0.194
09/24/24 10:00:00.0	14.7585	72.545	0.195
09/24/24 10:05:00.0	14.7585	72.545	0.196
09/24/24 10:10:00.0	14.7585	72.545	0.195
09/24/24 10:15:00.0	14.7585	72.545	0.195
09/24/24 10:20:00.0	14.7637	72.545	0.198
09/24/24 10:25:00.0	14.7672	72.545	0.201
09/24/24 10:30:00.0	14.7689	72.545	0.201
09/24/24 10:35:00.0	14.7708	72.545	0.202
09/24/24 10:40:00.0	14.7679	72.718	0.202
09/24/24 10:45:00.0	14.7679	72.718	0.202
09/24/24 10:50:00.0	14.7679	72.718	0.201
09/24/24 10:55:00.0	14.7679	72.718	0.201
09/24/24 11:00:00.0	14.7661	72.718	0.200
09/24/24 11:05:00.0	14.7644	72.718	0.200
09/24/24 11:10:00.0	14.7609	72.718	0.197
09/24/24 11:15:00.0	14.7592	72.718	0.196
09/24/24 11:20:00.0	14.7599	72.891	0.199
09/24/24 11:25:00.0	14.7617	72.891	0.198
09/24/24 11:30:00.0	14.7563	72.891	0.195
09/24/24 11:35:00.0	14.7528	72.891	0.193
09/24/24 11:40:00.0	14.7535	73.062	0.193
09/24/24 11:45:00.0	14.7518	73.062	0.193
09/24/24 11:50:00.0	14.7518	73.062	0.192
09/24/24 11:55:00.0	14.7535	73.062	0.193
09/24/24 12:00:00.0	14.7473	73.234	0.192
09/24/24 12:05:00.0	14.7473	73.234	0.188
09/24/24 12:10:00.0	14.7473	73.234	0.189
09/24/24 12:15:00.0	14.7498	73.407	0.191
09/24/24 12:20:00.0	14.7461	73.407	0.188
09/24/24 12:25:00.0	14.7461	73.407	0.187
09/24/24 12:30:00.0	14.7486	73.580	0.190
09/24/24 12:35:00.0	14.7469	73.580	0.189
09/24/24 12:40:00.0	14.7451	73.580	0.190
09/24/24 12:45:00.0	14.7458	73.753	0.191
09/24/24 12:50:00.0	14.7441	73.753	0.189
09/24/24 12:55:00.0	14.7483	73.926	0.194
09/24/24 13:00:00.0	14.7448	73.926	0.191
09/24/24 13:05:00.0	14.7454	74.098	0.194
09/24/24 13:10:00.0	14.7437	74.098	0.195
09/24/24 13:15:00.0	14.7437	74.098	0.194
09/24/24 13:20:00.0	14.7427	74.271	0.194
09/24/24 13:25:00.0	14.7444	74.271	0.198
09/24/24 13:30:00.0	14.7434	74.446	0.195
09/24/24 13:35:00.0	14.7434	74.446	0.196
09/24/24 13:40:00.0	14.7451	74.446	0.201
09/24/24 13:45:00.0	14.7440	74.619	0.200
09/24/24 13:50:00.0	14.7457	74.619	0.203
09/24/24 13:55:00.0	14.7457	74.619	0.202
09/24/24 14:00:00.0	14.7464	74.791	0.204
09/24/24 14:05:00.0	14.7464	74.791	0.204
09/24/24 14:10:00.0	14.7464	74.791	0.204
09/24/24 14:15:00.0	14.7454	74.964	0.203
09/24/24 14:20:00.0	14.7471	74.964	0.204
09/24/24 14:25:00.0	14.7460	75.139	0.205
09/24/24 14:30:00.0	14.7460	75.139	0.206
09/24/24 14:35:00.0	14.7514	75.139	0.212
09/24/24 14:40:00.0	14.7485	75.312	0.212
09/24/24 14:45:00.0	14.7485	75.312	0.213
09/24/24 14:50:00.0	14.7519	75.312	0.218
09/24/24 14:55:00.0	14.7527	75.484	0.222
09/24/24 15:00:00.0	14.7509	75.484	0.220
09/24/24 15:05:00.0	14.7509	75.484	0.222
09/24/24 15:10:00.0	14.7482	75.659	0.221
09/24/24 15:15:00.0	14.7516	75.659	0.223
09/24/24 15:20:00.0	14.7463	75.659	0.221
09/24/24 15:25:00.0	14.7470	75.832	0.222
09/24/24 15:30:00.0	14.7418	75.832	0.219
09/24/24 15:35:00.0	14.7418	75.832	0.218
09/24/24 15:40:00.0	14.7424	76.006	0.218
09/24/24 15:45:00.0	14.7406	76.006	0.213
09/24/24 15:50:00.0	14.7354	76.006	0.210
09/24/24 15:55:00.0	14.7354	76.006	0.207
09/24/24 16:00:00.0	14.7361	76.181	0.204
09/24/24 16:05:00.0	14.7379	76.181	0.202
09/24/24 16:10:00.0	14.7326	76.181	0.200
09/24/24 16:15:00.0	14.7326	76.181	0.198
09/24/24 16:20:00.0	14.7326	76.181	0.196
09/24/24 16:25:00.0	14.7297	76.354	0.193
09/24/24 16:30:00.0	14.7297	76.354	0.195
09/24/24 16:35:00.0	14.7315	76.354	0.192
09/24/24 16:40:00.0	14.7263	76.354	0.188
09/24/24 16:45:00.0	14.7280	76.354	0.190
09/24/24 16:50:00.0	14.7263	76.354	0.188
09/24/24 16:55:00.0	14.7263	76.354	0.187
09/24/24 17:00:00.0	14.7245	76.354	0.187
09/24/24 17:05:00.0	14.7192	76.354	0.183
09/24/24 17:10:00.0	14.7228	76.354	0.183
09/24/24 17:15:00.0	14.7228	76.354	0.187
09/24/24 17:20:00.0	14.7199	76.528	0.185
09/24/24 17:25:00.0	14.7147	76.528	0.182
09/24/24 17:30:00.0	14.7164	76.528	0.182
09/24/24 17:35:00.0	14.7129	76.528	0.181
09/24/24 17:40:00.0	14.7147	76.528	0.184
09/24/24 17:50:00.0	14.7070	76.354	0.178
09/24/24 17:55:00.0	14.7093	76.528	0.180
09/24/24 18:00:00.0	14.7076	76.528	0.179
09/24/24 18:05:00.0	14.7093	76.528	0.179
09/24/24 18:10:00.0	14.7110	76.528	0.181
09/24/24 18:15:00.0	14.7164	76.528	0.183
09/24/24 18:20:00.0	14.7199	76.528	0.186
09/24/24 18:25:00.0	14.7234	76.528	0.187
09/24/24 18:30:00.0	14.7286	76.528	0.191
09/24/24 18:35:00.0	14.7339	76.528	0.194
09/24/24 18:40:00.0	14.7392	76.528	0.197
09/24/24 18:45:00.0	14.7461	76.528	0.203
09/24/24 18:50:00.0	14.7532	76.528	0.205
09/24/24 18:55:00.0	14.7619	76.528	0.211
09/24/24 19:00:00.0	14.7656	76.528	0.213
09/24/24 19:05:00.0	14.7718	76.354	0.218
09/24/24 19:10:00.0	14.7753	76.354	0.220
09/24/24 19:15:00.0	14.7841	76.354	0.225
09/24/24 19:20:00.0	14.7911	76.354	0.231
09/24/24 19:25:00.0	14.7905	76.181	0.231
09/24/24 19:30:00.0	14.7957	76.181	0.234
09/24/24 19:35:00.0	14.7975	76.181	0.235
09/24/24 19:40:00.0	14.8021	76.006	0.238
09/24/24 19:45:00.0	14.8021	76.006	0.237
09/24/24 19:50:00.0	14.8091	76.006	0.243
09/24/24 19:55:00.0	14.8143	76.006	0.245
09/24/24 20:00:00.0	14.8172	75.832	0.249
09/24/24 20:05:00.0	14.8189	75.832	0.248
09/24/24 20:10:00.0	14.8207	75.832	0.250
09/24/24 20:15:00.0	14.8259	75.832	0.252
09/24/24 20:20:00.0	14.8271	75.659	0.253
09/24/24 20:25:00.0	14.8271	75.659	0.251
09/24/24 20:30:00.0	14.8271	75.659	0.251
09/24/24 20:35:00.0	14.8271	75.659	0.251
09/24/24 20:40:00.0	14.8323	75.659	0.254
09/24/24 20:45:00.0	14.8358	75.659	0.255
09/24/24 20:50:00.0	14.8358	75.659	0.256
09/24/24 20:55:00.0	14.8410	75.659	0.258
09/24/24 21:00:00.0	14.8392	75.659	0.255
09/24/24 21:05:00.0	14.8410	75.659	0.257
09/24/24 21:10:00.0	14.8429	75.659	0.258
09/24/24 21:15:00.0	14.8429	75.659	0.257
09/24/24 21:20:00.0	14.8439	75.484	0.259
09/24/24 21:25:00.0	14.8439	75.484	0.259
09/24/24 21:30:00.0	14.8421	75.484	0.259
09/24/24 21:35:00.0	14.8421	75.484	0.258
09/24/24 21:40:00.0	14.8421	75.484	0.257
09/24/24 21:45:00.0	14.8439	75.484	0.258
09/24/24 21:50:00.0	14.8421	75.484	0.257
09/24/24 21:55:00.0	14.8404	75.484	0.258
09/24/24 22:00:00.0	14.8369	75.484	0.254
09/24/24 22:05:00.0	14.8421	75.484	0.259
09/24/24 22:10:00.0	14.8369	75.484	0.253
09/24/24 22:15:00.0	14.8387	75.484	0.257
09/24/24 22:20:00.0	14.8350	75.484	0.252
09/24/24 22:25:00.0	14.8387	75.484	0.254
09/24/24 22:30:00.0	14.8350	75.484	0.252
09/24/24 22:35:00.0	14.8333	75.484	0.251
09/24/24 22:40:00.0	14.8333	75.484	0.251
09/24/24 22:45:00.0	14.8298	75.484	0.248
09/24/24 22:50:00.0	14.8298	75.484	0.249
09/24/24 22:55:00.0	14.8281	75.484	0.248
09/24/24 23:00:00.0	14.8298	75.484	0.249
09/24/24 23:05:00.0	14.8239	75.312	0.246
09/24/24 23:10:00.0	14.8274	75.312	0.247
09/24/24 23:15:00.0	14.8327	75.312	0.251
09/24/24 23:20:00.0	14.8362	75.312	0.254
09/24/24 23:25:00.0	14.8362	75.312	0.253
09/24/24 23:30:00.0	14.8362	75.312	0.254
09/24/24 23:35:00.0	14.8414	75.312	0.257
09/24/24 23:40:00.0	14.8432	75.312	0.258
09/24/24 23:45:00.0	14.8478	75.139	0.262
09/24/24 23:50:00.0	14.8478	75.139	0.263
09/24/24 23:55:00.0	14.8530	75.139	0.267
09/25/24 00:00:00.0	14.8582	75.139	0.269
09/25/24 00:05:00.0	14.8565	75.139	0.269
09/25/24 00:10:00.0	14.8565	75.139	0.266
09/25/24 00:15:00.0	14.8594	74.964	0.271
09/25/24 00:20:00.0	14.8558	74.964	0.266
09/25/24 00:25:00.0	14.8540	74.964	0.266
09/25/24 00:30:00.0	14.8558	74.964	0.268
09/25/24 00:35:00.0	14.8523	74.964	0.265
09/25/24 00:40:00.0	14.8523	74.964	0.265
09/25/24 00:45:00.0	14.8464	74.791	0.262
09/25/24 00:50:00.0	14.8429	74.791	0.259
09/25/24 00:55:00.0	14.8429	74.791	0.260
09/25/24 01:00:00.0	14.8429	74.791	0.259
09/25/24 01:05:00.0	14.8411	74.791	0.258
09/25/24 01:10:00.0	14.8377	74.791	0.254
09/25/24 01:15:00.0	14.8352	74.619	0.253
09/25/24 01:20:00.0	14.8282	74.619	0.249
09/25/24 01:25:00.0	14.8265	74.619	0.247
09/25/24 01:30:00.0	14.8211	74.619	0.243
09/25/24 01:35:00.0	14.8194	74.619	0.242
09/25/24 01:40:00.0	14.8107	74.619	0.234
09/25/24 01:45:00.0	14.8099	74.446	0.236
09/25/24 01:50:00.0	14.8082	74.446	0.234
09/25/24 01:55:00.0	14.8030	74.446	0.231
09/25/24 02:00:00.0	14.8012	74.446	0.230
09/25/24 02:05:00.0	14.7976	74.446	0.227
09/25/24 02:10:00.0	14.7976	74.446	0.224
09/25/24 02:15:00.0	14.7959	74.446	0.225
09/25/24 02:20:00.0	14.7899	74.271	0.220
09/25/24 02:25:00.0	14.7882	74.271	0.220
09/25/24 02:30:00.0	14.7882	74.271	0.219
09/25/24 02:35:00.0	14.7847	74.271	0.216
09/25/24 02:40:00.0	14.7830	74.271	0.214
09/25/24 02:45:00.0	14.7822	74.098	0.216
09/25/24 02:50:00.0	14.7840	74.098	0.217
09/25/24 02:55:00.0	14.7805	74.098	0.213
09/25/24 03:00:00.0	14.7770	74.098	0.213
09/25/24 03:05:00.0	14.7770	74.098	0.212
09/25/24 03:10:00.0	14.7770	74.098	0.212
09/25/24 03:15:00.0	14.7746	73.926	0.212
09/25/24 03:20:00.0	14.7711	73.926	0.211
09/25/24 03:25:00.0	14.7693	73.926	0.212
09/25/24 03:30:00.0	14.7676	73.926	0.210
09/25/24 03:35:00.0	14.7676	73.926	0.211
09/25/24 03:40:00.0	14.7659	73.926	0.211
09/25/24 03:45:00.0	14.7669	73.753	0.212
09/25/24 03:50:00.0	14.7651	73.753	0.210
09/25/24 03:55:00.0	14.7634	73.753	0.209
09/25/24 04:00:00.0	14.7651	73.753	0.210
09/25/24 04:05:00.0	14.7651	73.753	0.211
09/25/24 04:10:00.0	14.7651	73.753	0.210
09/25/24 04:15:00.0	14.7627	73.580	0.208
09/25/24 04:20:00.0	14.7661	73.580	0.211
09/25/24 04:25:00.0	14.7696	73.580	0.213
09/25/24 04:30:00.0	14.7714	73.580	0.213
09/25/24 04:35:00.0	14.7767	73.580	0.217
09/25/24 04:40:00.0	14.7778	73.407	0.218
09/25/24 04:45:00.0	14.7778	73.407	0.220
09/25/24 04:50:00.0	14.7812	73.407	0.222
09/25/24 04:55:00.0	14.7865	73.407	0.227
09/25/24 05:00:00.0	14.7847	73.407	0.225
09/25/24 05:05:00.0	14.7876	73.234	0.225
09/25/24 05:10:00.0	14.7928	73.234	0.230
09/25/24 05:15:00.0	14.7928	73.234	0.231
09/25/24 05:20:00.0	14.7946	73.234	0.230
09/25/24 05:25:00.0	14.7981	73.234	0.232
09/25/24 05:30:00.0	14.8008	73.062	0.235
09/25/24 05:35:00.0	14.8026	73.062	0.235
09/25/24 05:40:00.0	14.8026	73.062	0.236
09/25/24 05:45:00.0	14.8026	73.062	0.235
09/25/24 05:50:00.0	14.8044	73.062	0.235
09/25/24 05:55:00.0	14.8037	72.891	0.236
09/25/24 06:00:00.0	14.8020	72.891	0.235
09/25/24 06:05:00.0	14.8055	72.891	0.236
09/25/24 06:10:00.0	14.8055	72.891	0.236
09/25/24 06:15:00.0	14.8037	72.891	0.236
09/25/24 06:20:00.0	14.8037	72.891	0.236
09/25/24 06:25:00.0	14.8012	72.718	0.232
09/25/24 06:30:00.0	14.7995	72.718	0.230
09/25/24 06:35:00.0	14.7978	72.718	0.230
09/25/24 06:40:00.0	14.7978	72.718	0.228
09/25/24 06:45:00.0	14.7941	72.718	0.226
09/25/24 06:50:00.0	14.7970	72.545	0.227
09/25/24 06:55:00.0	14.7918	72.545	0.223
09/25/24 07:00:00.0	14.7918	72.545	0.222
09/25/24 07:05:00.0	14.7865	72.545	0.219
09/25/24 07:10:00.0	14.7899	72.545	0.219
09/25/24 07:15:00.0	14.7882	72.545	0.219
09/25/24 07:20:00.0	14.7875	72.372	0.219
09/25/24 07:25:00.0	14.7875	72.372	0.217
09/25/24 07:30:00.0	14.7840	72.372	0.216
09/25/24 07:35:00.0	14.7840	72.372	0.217
09/25/24 07:40:00.0	14.7805	72.372	0.211
09/25/24 07:45:00.0	14.7833	72.199	0.215
09/25/24 07:50:00.0	14.7833	72.199	0.212
09/25/24 07:55:00.0	14.7815	72.199	0.209
09/25/24 08:00:00.0	14.7851	72.199	0.214
09/25/24 08:05:00.0	14.7815	72.199	0.210
09/25/24 08:10:00.0	14.7798	72.199	0.208
09/25/24 08:15:00.0	14.7791	72.028	0.208
09/25/24 08:20:00.0	14.7808	72.028	0.209
09/25/24 08:25:00.0	14.7808	72.028	0.209
09/25/24 08:30:00.0	14.7808	72.028	0.209
09/25/24 08:35:00.0	14.7808	72.028	0.209
09/25/24 08:40:00.0	14.7827	72.028	0.209
09/25/24 08:45:00.0	14.7802	71.856	0.211
09/25/24 08:50:00.0	14.7837	71.856	0.210
09/25/24 08:55:00.0	14.7802	71.856	0.209
09/25/24 09:00:00.0	14.7820	71.856	0.208
09/25/24 09:05:00.0	14.7820	71.856	0.208
09/25/24 09:10:00.0	14.7812	71.683	0.207
09/25/24 09:15:00.0	14.7812	71.683	0.206
09/25/24 09:20:00.0	14.7830	71.683	0.208
09/25/24 09:25:00.0	14.7795	71.683	0.205
09/25/24 09:30:00.0	14.7795	71.683	0.205
09/25/24 09:35:00.0	14.7830	71.683	0.207
09/25/24 09:40:00.0	14.7805	71.512	0.205
09/25/24 09:45:00.0	14.7805	71.512	0.203
09/25/24 09:50:00.0	14.7805	71.512	0.206
09/25/24 09:55:00.0	14.7788	71.512	0.204
09/25/24 10:00:00.0	14.7805	71.512	0.204
09/25/24 10:05:00.0	14.7788	71.512	0.201
09/25/24 10:10:00.0	14.7788	71.512	0.202
09/25/24 10:15:00.0	14.7770	71.512	0.201
09/25/24 10:20:00.0	14.7770	71.512	0.201
09/25/24 10:25:00.0	14.7753	71.512	0.199
09/25/24 10:30:00.0	14.7770	71.512	0.201
09/25/24 10:35:00.0	14.7788	71.512	0.202
09/25/24 10:40:00.0	14.7753	71.512	0.200
09/25/24 10:45:00.0	14.7734	71.512	0.200
09/25/24 10:50:00.0	14.7753	71.512	0.201
09/25/24 10:55:00.0	14.7770	71.512	0.202
09/25/24 11:00:00.0	14.7734	71.512	0.200
09/25/24 11:05:00.0	14.7805	71.512	0.201
09/25/24 11:10:00.0	14.7770	71.512	0.198
09/25/24 11:15:00.0	14.7734	71.512	0.196
09/25/24 11:20:00.0	14.7734	71.512	0.198
09/25/24 11:25:00.0	14.7734	71.512	0.196
09/25/24 11:30:00.0	14.7724	71.683	0.198
09/25/24 11:35:00.0	14.7689	71.683	0.193
09/25/24 11:40:00.0	14.7706	71.683	0.198
09/25/24 11:45:00.0	14.7706	71.683	0.198
09/25/24 11:50:00.0	14.7741	71.683	0.201
09/25/24 11:55:00.0	14.7706	71.683	0.198
09/25/24 12:00:00.0	14.7696	71.856	0.197
09/25/24 12:05:00.0	14.7731	71.856	0.200
09/25/24 12:10:00.0	14.7714	71.856	0.200
09/25/24 12:15:00.0	14.7714	71.856	0.199
09/25/24 12:20:00.0	14.7704	72.028	0.201
09/25/24 12:25:00.0	14.7721	72.028	0.201
09/25/24 12:30:00.0	14.7669	72.028	0.198
09/25/24 12:35:00.0	14.7693	72.199	0.203
09/25/24 12:40:00.0	14.7659	72.199	0.199
09/25/24 12:45:00.0	14.7622	72.199	0.198
09/25/24 12:50:00.0	14.7647	72.372	0.198
09/25/24 12:55:00.0	14.7683	72.372	0.199
09/25/24 13:00:00.0	14.7683	72.372	0.201
09/25/24 13:05:00.0	14.7672	72.545	0.200
09/25/24 13:10:00.0	14.7637	72.545	0.199
09/25/24 13:15:00.0	14.7627	72.718	0.200
09/25/24 13:20:00.0	14.7609	72.718	0.199
09/25/24 13:25:00.0	14.7634	72.891	0.201
09/25/24 13:30:00.0	14.7599	72.891	0.199
09/25/24 13:35:00.0	14.7588	73.062	0.197
09/25/24 13:40:00.0	14.7553	73.062	0.196
09/25/24 13:45:00.0	14.7577	73.234	0.198
09/25/24 13:50:00.0	14.7543	73.234	0.196
09/25/24 13:55:00.0	14.7550	73.407	0.198
09/25/24 14:00:00.0	14.7498	73.407	0.196
09/25/24 14:05:00.0	14.7469	73.580	0.194
09/25/24 14:10:00.0	14.7486	73.580	0.194
09/25/24 14:15:00.0	14.7493	73.753	0.197
09/25/24 14:20:00.0	14.7458	73.753	0.194
09/25/24 14:25:00.0	14.7395	73.926	0.191
09/25/24 14:30:00.0	14.7412	73.926	0.192
09/25/24 14:35:00.0	14.7384	74.098	0.193
09/25/24 14:40:00.0	14.7350	74.098	0.189
09/25/24 14:45:00.0	14.7367	74.098	0.195
09/25/24 14:50:00.0	14.7357	74.271	0.194
09/25/24 14:55:00.0	14.7338	74.271	0.189
09/25/24 15:00:00.0	14.7321	74.271	0.189
09/25/24 15:05:00.0	14.7328	74.446	0.190
09/25/24 15:10:00.0	14.7345	74.446	0.192
09/25/24 15:15:00.0	14.7345	74.446	0.191
09/25/24 15:20:00.0	14.7370	74.619	0.196
09/25/24 15:25:00.0	14.7422	74.619	0.201
09/25/24 15:30:00.0	14.7457	74.619	0.200
09/25/24 15:35:00.0	14.7482	74.791	0.200
09/25/24 15:40:00.0	14.7516	74.791	0.198
09/25/24 15:45:00.0	14.7553	74.791	0.201
09/25/24 15:50:00.0	14.7605	74.791	0.208
09/25/24 15:55:00.0	14.7657	74.791	0.211
09/25/24 16:00:00.0	14.7664	74.964	0.210
09/25/24 16:05:00.0	14.7699	74.964	0.211
09/25/24 16:10:00.0	14.7699	74.964	0.211
09/25/24 16:15:00.0	14.7751	74.964	0.213
09/25/24 16:20:00.0	14.7788	74.964	0.217
09/25/24 16:25:00.0	14.7805	74.964	0.218
09/25/24 16:30:00.0	14.7793	75.139	0.217
09/25/24 16:35:00.0	14.7793	75.139	0.218
09/25/24 16:40:00.0	14.7793	75.139	0.218
09/25/24 16:45:00.0	14.7793	75.139	0.220
09/25/24 16:50:00.0	14.7741	75.139	0.219
09/25/24 16:55:00.0	14.7689	75.139	0.217
09/25/24 17:00:00.0	14.7706	75.139	0.218
09/25/24 17:05:00.0	14.7672	75.139	0.215
09/25/24 17:10:00.0	14.7635	75.139	0.213
09/25/24 17:15:00.0	14.7635	75.139	0.214
