"Plot Title:  GLA_Downstream_22072297"
"#","Date Time, GMT-07:00","Abs Pres, psi (LGR S/N: 22072297, SEN S/N: 22072297)","Temp, °F (LGR S/N: 22072297, SEN S/N: 22072297)","Sensor Depth, meters (LGR S/N: )"
3836,10/07/24 02:35:00 AM,14.7965,70.308,0.205
3837,10/07/24 02:40:00 AM,14.8060,70.480,0.208
3838,10/07/24 02:45:00 AM,14.8084,70.824,0.208
3839,10/07/24 02:50:00 AM,14.8107,71.168,0.210
3840,10/07/24 02:55:00 AM,14.8117,71.683,0.211
3841,10/07/24 03:00:00 AM,14.8097,72.199,0.210
3842,10/07/24 03:05:00 AM,14.8118,72.545,0.211
3843,10/07/24 03:10:00 AM,14.8095,72.891,0.210
3844,10/07/24 03:15:00 AM,14.8086,73.234,0.208
3845,10/07/24 03:20:00 AM,14.7998,73.407,0.201
3846,10/07/24 03:25:00 AM,14.7908,73.580,0.195
3847,10/07/24 03:30:00 AM,14.7831,73.580,0.191
3848,10/07/24 03:35:00 AM,14.7766,73.407,0.187
3849,10/07/24 03:40:00 AM,14.7650,73.062,0.178
3850,10/07/24 03:45:00 AM,14.7593,72.545,0.175
3851,10/07/24 03:50:00 AM,14.7611,71.856,0.177
3852,10/07/24 03:55:00 AM,14.7601,71.339,0.177
3853,10/07/24 04:00:00 AM,14.7605,70.824,0.177
3854,10/07/24 04:05:00 AM,14.7567,70.480,0.175
3855,10/07/24 04:10:00 AM,14.7560,70.137,0.175
3856,10/07/24 04:15:00 AM,14.7553,69.793,0.175
3857,10/07/24 04:20:00 AM,14.7518,69.622,0.173
3858,10/07/24 04:25:00 AM,14.7499,69.449,0.172
3859,10/07/24 04:30:00 AM,14.7496,69.278,0.172
3860,10/07/24 04:35:00 AM,14.7464,69.278,0.169
3861,10/07/24 04:40:00 AM,14.7445,69.107,0.167
3862,10/07/24 04:45:00 AM,14.7442,68.934,0.167
3863,10/07/24 04:50:00 AM,14.7489,68.934,0.171
3864,10/07/24 04:55:00 AM,14.7516,68.763,0.174
3865,10/07/24 05:00:00 AM,14.7640,68.763,0.182
3866,10/07/24 05:05:00 AM,14.7659,68.934,0.183
3867,10/07/24 05:10:00 AM,14.7669,69.449,0.184
3868,10/07/24 05:15:00 AM,14.7680,69.964,0.185
3869,10/07/24 05:20:00 AM,14.7641,70.308,0.183
3870,10/07/24 05:25:00 AM,14.7667,70.824,0.185
3871,10/07/24 05:30:00 AM,14.7643,71.168,0.183
3872,10/07/24 05:35:00 AM,14.7615,71.339,0.180
3873,10/07/24 05:40:00 AM,14.7619,71.512,0.180
3874,10/07/24 05:45:00 AM,14.7608,71.683,0.180
3875,10/07/24 05:50:00 AM,14.7592,71.683,0.180
3876,10/07/24 05:55:00 AM,14.7622,71.683,0.182
3877,10/07/24 06:00:00 AM,14.7608,71.683,0.180
3878,10/07/24 06:05:00 AM,14.7622,71.683,0.181
3879,10/07/24 06:10:00 AM,14.7622,71.683,0.181
3880,10/07/24 06:15:00 AM,14.7653,71.683,0.184
3881,10/07/24 06:20:00 AM,14.7622,71.683,0.181
3882,10/07/24 06:25:00 AM,14.7592,71.683,0.179
3883,10/07/24 06:30:00 AM,14.7603,71.512,0.180
3884,10/07/24 06:35:00 AM,14.7522,71.339,0.174
3885,10/07/24 06:40:00 AM,14.7503,71.168,0.172
3886,10/07/24 06:45:00 AM,14.7438,70.995,0.168
3887,10/07/24 06:50:00 AM,14.7416,70.651,0.167
3888,10/07/24 06:55:00 AM,14.7379,70.308,0.163
3889,10/07/24 07:00:00 AM,14.7367,69.793,0.163
3890,10/07/24 07:05:00 AM,14.7360,69.449,0.162
3891,10/07/24 07:10:00 AM,14.7334,68.934,0.160
3892,10/07/24 07:15:00 AM,14.7331,68.763,0.159
3893,10/07/24 07:20:00 AM,14.7370,68.421,0.162
3894,10/07/24 07:25:00 AM,14.7351,68.248,0.161
3895,10/07/24 07:30:00 AM,14.7409,68.077,0.166
3896,10/07/24 07:35:00 AM,14.7374,67.906,0.162
3897,10/07/24 07:40:00 AM,14.7386,67.735,0.162
3898,10/07/24 07:45:00 AM,14.7398,67.564,0.163
3899,10/07/24 07:50:00 AM,14.7398,67.564,0.163
3900,10/07/24 07:55:00 AM,14.7441,67.392,0.166
3901,10/07/24 08:00:00 AM,14.7425,67.392,0.165
3902,10/07/24 08:05:00 AM,14.7409,67.392,0.164
3903,10/07/24 08:10:00 AM,14.7422,67.221,0.165
3904,10/07/24 08:15:00 AM,14.7437,67.221,0.166
3905,10/07/24 08:20:00 AM,14.7437,67.221,0.166
3906,10/07/24 08:25:00 AM,14.7406,67.221,0.164
3907,10/07/24 08:30:00 AM,14.7437,67.221,0.166
3908,10/07/24 08:35:00 AM,14.7434,67.050,0.165
3909,10/07/24 08:40:00 AM,14.7448,67.050,0.166
3910,10/07/24 08:45:00 AM,14.7448,67.050,0.166
3911,10/07/24 08:50:00 AM,14.7525,67.050,0.172
3912,10/07/24 08:55:00 AM,14.7669,67.221,0.182
3913,10/07/24 09:00:00 AM,14.7776,67.221,0.189
3914,10/07/24 09:05:00 AM,14.7849,67.735,0.194
3915,10/07/24 09:10:00 AM,14.7909,68.421,0.198
3916,10/07/24 09:15:00 AM,14.7954,69.107,0.200
3917,10/07/24 09:20:00 AM,14.7923,69.793,0.197
3918,10/07/24 09:25:00 AM,14.7923,70.480,0.197
3919,10/07/24 09:30:00 AM,14.7930,70.824,0.197
3920,10/07/24 09:35:00 AM,14.7982,71.168,0.200
3921,10/07/24 09:40:00 AM,14.8017,71.339,0.202
3922,10/07/24 09:45:00 AM,14.8021,71.512,0.203
3923,10/07/24 09:50:00 AM,14.8040,71.683,0.204
3924,10/07/24 09:55:00 AM,14.7981,71.856,0.200
3925,10/07/24 10:00:00 AM,14.7923,72.028,0.195
3926,10/07/24 10:05:00 AM,14.7895,72.199,0.194
3927,10/07/24 10:10:00 AM,14.7883,72.372,0.193
3928,10/07/24 10:15:00 AM,14.7918,72.545,0.195
3929,10/07/24 10:20:00 AM,14.8014,72.718,0.201
3930,10/07/24 10:25:00 AM,14.8126,72.891,0.208
3931,10/07/24 10:30:00 AM,14.8229,73.407,0.215
3932,10/07/24 10:35:00 AM,14.8213,74.098,0.213
3933,10/07/24 10:40:00 AM,14.8226,74.791,0.213
3934,10/07/24 10:45:00 AM,14.8255,75.484,0.214
3935,10/07/24 10:50:00 AM,14.8250,76.006,0.214
3936,10/07/24 10:55:00 AM,14.8245,76.528,0.214
3937,10/07/24 11:00:00 AM,14.8221,76.876,0.212
3938,10/07/24 11:05:00 AM,14.8213,77.225,0.210
3939,10/07/24 11:10:00 AM,14.8204,77.574,0.209
3940,10/07/24 11:15:00 AM,14.8226,77.923,0.211
3941,10/07/24 11:20:00 AM,14.8229,78.098,0.212
3942,10/07/24 11:25:00 AM,14.8159,78.449,0.206
3943,10/07/24 11:30:00 AM,14.8099,78.624,0.203
3944,10/07/24 11:35:00 AM,14.8057,78.800,0.200
3945,10/07/24 11:40:00 AM,14.8030,78.975,0.199
3946,10/07/24 11:45:00 AM,14.8060,78.975,0.202
3947,10/07/24 11:50:00 AM,14.8063,79.151,0.203
3948,10/07/24 11:55:00 AM,14.8052,79.326,0.203
3949,10/07/24 12:00:00 PM,14.8055,79.502,0.203
3950,10/07/24 12:05:00 PM,14.8089,79.678,0.205
3951,10/07/24 12:10:00 PM,14.8046,79.853,0.203
3952,10/07/24 12:15:00 PM,14.8049,80.029,0.204
3953,10/07/24 12:20:00 PM,14.8040,80.382,0.204
3954,10/07/24 12:25:00 PM,14.8059,80.559,0.205
3955,10/07/24 12:30:00 PM,14.8059,80.559,0.206
3956,10/07/24 12:35:00 PM,14.8094,80.735,0.208
3957,10/07/24 12:40:00 PM,14.8115,81.090,0.210
3958,10/07/24 12:45:00 PM,14.8118,81.266,0.210
3959,10/07/24 12:50:00 PM,14.8123,81.442,0.210
3960,10/07/24 12:55:00 PM,14.8049,81.621,0.205
3961,10/07/24 01:00:00 PM,14.7943,81.797,0.197
3962,10/07/24 01:05:00 PM,14.7854,81.975,0.191
3963,10/07/24 01:10:00 PM,14.7776,81.975,0.185
3964,10/07/24 01:15:00 PM,14.7780,82.152,0.185
3965,10/07/24 01:20:00 PM,14.7767,82.330,0.185
3966,10/07/24 01:25:00 PM,14.7724,82.508,0.182
3967,10/07/24 01:30:00 PM,14.7650,82.686,0.177
3968,10/07/24 01:35:00 PM,14.7654,82.864,0.179
3969,10/07/24 01:40:00 PM,14.7638,82.864,0.178
3970,10/07/24 01:45:00 PM,14.7641,83.043,0.178
3971,10/07/24 01:50:00 PM,14.7614,83.221,0.177
3972,10/07/24 01:55:00 PM,14.7586,83.399,0.175
3973,10/07/24 02:00:00 PM,14.7558,83.579,0.175
3974,10/07/24 02:05:00 PM,14.7593,83.757,0.179
3975,10/07/24 02:10:00 PM,14.7596,83.935,0.180
3976,10/07/24 02:15:00 PM,14.7580,83.935,0.179
3977,10/07/24 02:20:00 PM,14.7615,84.115,0.183
3978,10/07/24 02:25:00 PM,14.7618,84.295,0.184
3979,10/07/24 02:30:00 PM,14.7618,84.295,0.184
3980,10/07/24 02:35:00 PM,14.7621,84.474,0.186
3981,10/07/24 02:40:00 PM,14.7714,84.474,0.193
3982,10/07/24 02:45:00 PM,14.7779,84.654,0.198
3983,10/07/24 02:50:00 PM,14.7872,84.654,0.206
3984,10/07/24 02:55:00 PM,14.7902,84.654,0.210
3985,10/07/24 03:00:00 PM,14.7981,84.654,0.215
3986,10/07/24 03:05:00 PM,14.7965,84.654,0.215
3987,10/07/24 03:10:00 PM,14.8027,84.654,0.219
3988,10/07/24 03:15:00 PM,14.8041,84.654,0.220
3989,10/07/24 03:20:00 PM,14.8088,84.654,0.224
3990,10/07/24 03:25:00 PM,14.8139,84.834,0.229
3991,10/07/24 03:30:00 PM,14.8139,84.834,0.229
3992,10/07/24 03:35:00 PM,14.8169,84.834,0.231
3993,10/07/24 03:40:00 PM,14.8153,84.834,0.230
3994,10/07/24 03:45:00 PM,14.8153,84.834,0.231
3995,10/07/24 03:50:00 PM,14.8157,85.014,0.232
3996,10/07/24 03:55:00 PM,14.8126,85.014,0.231
3997,10/07/24 04:00:00 PM,14.8095,85.014,0.229
3998,10/07/24 04:05:00 PM,14.8126,85.014,0.231
3999,10/07/24 04:10:00 PM,14.8126,85.014,0.231
4000,10/07/24 04:15:00 PM,14.8076,84.834,0.229
4001,10/07/24 04:20:00 PM,14.8092,84.834,0.231
4002,10/07/24 04:25:00 PM,14.8060,84.834,0.229
4003,10/07/24 04:30:00 PM,14.7983,84.834,0.223
4004,10/07/24 04:35:00 PM,14.7872,84.654,0.216
4005,10/07/24 04:40:00 PM,14.7779,84.654,0.210
4006,10/07/24 04:45:00 PM,14.7702,84.654,0.205
4007,10/07/24 04:50:00 PM,14.7670,84.654,0.203
4008,10/07/24 04:55:00 PM,14.7686,84.654,0.204
4009,10/07/24 05:00:00 PM,14.7640,84.654,0.199
4010,10/07/24 05:05:00 PM,14.7656,84.654,0.200
4011,10/07/24 05:10:00 PM,14.7624,84.654,0.198
4012,10/07/24 05:15:00 PM,14.7621,84.474,0.199
4013,10/07/24 05:20:00 PM,14.7574,84.474,0.196
4014,10/07/24 05:25:00 PM,14.7618,84.295,0.199
4015,10/07/24 05:30:00 PM,14.7711,84.295,0.206
4016,10/07/24 05:35:00 PM,14.7785,84.115,0.211
4017,10/07/24 05:40:00 PM,14.7815,84.115,0.214
4018,10/07/24 05:45:00 PM,14.7843,83.935,0.216
4019,10/07/24 05:50:00 PM,14.7812,83.935,0.215
4020,10/07/24 05:55:00 PM,14.7856,83.757,0.218
4021,10/07/24 06:00:00 PM,14.7853,83.579,0.218
4022,10/07/24 06:05:00 PM,14.7853,83.579,0.218
4023,10/07/24 06:10:00 PM,14.7865,83.399,0.219
4024,10/07/24 06:15:00 PM,14.7880,83.399,0.220
4025,10/07/24 06:20:00 PM,14.7876,83.221,0.220
4026,10/07/24 06:25:00 PM,14.7876,83.221,0.220
4027,10/07/24 06:30:00 PM,14.7889,83.043,0.222
4028,10/07/24 06:35:00 PM,14.7854,82.864,0.220
4029,10/07/24 06:40:00 PM,14.7886,82.864,0.222
4030,10/07/24 06:45:00 PM,14.7851,82.686,0.220
4031,10/07/24 06:50:00 PM,14.7867,82.686,0.221
4032,10/07/24 06:55:00 PM,14.7895,82.508,0.224
4033,10/07/24 07:00:00 PM,14.7879,82.508,0.223
4034,10/07/24 07:05:00 PM,14.7892,82.330,0.224
4035,10/07/24 07:10:00 PM,14.7904,82.152,0.225
4036,10/07/24 07:15:00 PM,14.7934,82.152,0.228
4037,10/07/24 07:20:00 PM,14.7931,81.975,0.228
4038,10/07/24 07:25:00 PM,14.7915,81.975,0.227
4039,10/07/24 07:30:00 PM,14.7912,81.797,0.227
4040,10/07/24 07:35:00 PM,14.7928,81.797,0.227
4041,10/07/24 07:40:00 PM,14.7909,81.621,0.225
4042,10/07/24 07:45:00 PM,14.7907,81.442,0.225
4043,10/07/24 07:50:00 PM,14.7937,81.442,0.227
4044,10/07/24 07:55:00 PM,14.7902,81.266,0.223
4045,10/07/24 08:00:00 PM,14.7946,81.090,0.226
4046,10/07/24 08:05:00 PM,14.7976,81.090,0.228
4047,10/07/24 08:10:00 PM,14.8004,80.911,0.230
4048,10/07/24 08:15:00 PM,14.7973,80.911,0.227
4049,10/07/24 08:20:00 PM,14.7908,80.735,0.222
4050,10/07/24 08:25:00 PM,14.7827,80.559,0.216
4051,10/07/24 08:30:00 PM,14.7763,80.382,0.212
4052,10/07/24 08:35:00 PM,14.7725,80.029,0.209
4053,10/07/24 08:40:00 PM,14.7688,79.678,0.207
4054,10/07/24 08:45:00 PM,14.7680,79.326,0.206
4055,10/07/24 08:50:00 PM,14.7708,79.151,0.207
4056,10/07/24 08:55:00 PM,14.7717,78.800,0.208
4057,10/07/24 09:00:00 PM,14.7744,78.624,0.210
4058,10/07/24 09:05:00 PM,14.7741,78.449,0.208
4059,10/07/24 09:10:00 PM,14.7738,78.274,0.208
4060,10/07/24 09:15:00 PM,14.7734,78.098,0.207
4061,10/07/24 09:20:00 PM,14.7715,77.923,0.205
4062,10/07/24 09:25:00 PM,14.7677,77.574,0.201
4063,10/07/24 09:30:00 PM,14.7656,77.225,0.199
4064,10/07/24 09:35:00 PM,14.7637,77.050,0.198
4065,10/07/24 09:40:00 PM,14.7630,76.703,0.196
4066,10/07/24 09:45:00 PM,14.7643,76.528,0.197
4067,10/07/24 09:50:00 PM,14.7608,76.354,0.194
4068,10/07/24 09:55:00 PM,14.7589,76.181,0.192
4069,10/07/24 10:00:00 PM,14.7570,76.006,0.189
4070,10/07/24 10:05:00 PM,14.7582,75.832,0.190
4071,10/07/24 10:10:00 PM,14.7579,75.659,0.189
4072,10/07/24 10:15:00 PM,14.7576,75.484,0.188
4073,10/07/24 10:20:00 PM,14.7590,75.484,0.188
4074,10/07/24 10:25:00 PM,14.7560,75.484,0.186
4075,10/07/24 10:30:00 PM,14.7557,75.312,0.185
4076,10/07/24 10:35:00 PM,14.7538,75.139,0.183
4077,10/07/24 10:40:00 PM,14.7538,75.139,0.182
4078,10/07/24 10:45:00 PM,14.7503,74.964,0.180
4079,10/07/24 10:50:00 PM,14.7515,74.791,0.181
4080,10/07/24 10:55:00 PM,14.7500,74.791,0.179
4081,10/07/24 11:00:00 PM,14.7496,74.619,0.179
4082,10/07/24 11:05:00 PM,14.7540,74.446,0.182
4083,10/07/24 11:10:00 PM,14.7524,74.446,0.181
4084,10/07/24 11:15:00 PM,14.7551,74.271,0.183
4085,10/07/24 11:20:00 PM,14.7521,74.271,0.181
4086,10/07/24 11:25:00 PM,14.7521,74.271,0.181
4087,10/07/24 11:30:00 PM,14.7532,74.098,0.181
4088,10/07/24 11:35:00 PM,14.7516,74.098,0.181
4089,10/07/24 11:40:00 PM,14.7514,73.926,0.182
4090,10/07/24 11:45:00 PM,14.7495,73.753,0.181
4091,10/07/24 11:50:00 PM,14.7479,73.753,0.180
4092,10/07/24 11:55:00 PM,14.7492,73.580,0.181
4093,10/08/24 12:00:00 AM,14.7487,73.407,0.180
4094,10/08/24 12:05:00 AM,14.7487,73.407,0.180
4095,10/08/24 12:10:00 AM,14.7471,73.407,0.179
4096,10/08/24 12:15:00 AM,14.7545,73.234,0.185
4097,10/08/24 12:20:00 AM,14.7485,73.234,0.181
4098,10/08/24 12:25:00 AM,14.7485,73.234,0.181
4099,10/08/24 12:30:00 AM,14.7499,73.234,0.182
4100,10/08/24 12:35:00 AM,14.7499,73.234,0.182
4101,10/08/24 12:40:00 AM,14.7480,73.062,0.180
4102,10/08/24 12:45:00 AM,14.7480,73.062,0.180
4103,10/08/24 12:50:00 AM,14.7477,72.891,0.180
4104,10/08/24 12:55:00 AM,14.7489,72.718,0.181
4105,10/08/24 01:00:00 AM,14.7458,72.718,0.179
4106,10/08/24 01:05:00 AM,14.7500,72.545,0.182
4107,10/08/24 01:10:00 AM,14.7486,72.545,0.181
4108,10/08/24 01:15:00 AM,14.7498,72.372,0.182
4109,10/08/24 01:20:00 AM,14.7467,72.372,0.180
4110,10/08/24 01:25:00 AM,14.7479,72.199,0.181
4111,10/08/24 01:30:00 AM,14.7463,72.199,0.181
4112,10/08/24 01:35:00 AM,14.7429,72.028,0.178
4113,10/08/24 01:40:00 AM,14.7379,71.856,0.174
4114,10/08/24 01:45:00 AM,14.7371,71.512,0.173
4115,10/08/24 01:50:00 AM,14.7334,71.168,0.172
4116,10/08/24 01:55:00 AM,14.7300,70.995,0.169
4117,10/08/24 02:00:00 AM,14.7261,70.651,0.165
4118,10/08/24 02:05:00 AM,14.7228,70.480,0.164
4119,10/08/24 02:10:00 AM,14.7254,70.308,0.166
4120,10/08/24 02:15:00 AM,14.7235,70.137,0.165
4121,10/08/24 02:20:00 AM,14.7216,69.964,0.163
4122,10/08/24 02:25:00 AM,14.7197,69.793,0.163
4123,10/08/24 02:30:00 AM,14.7260,69.793,0.167
4124,10/08/24 02:35:00 AM,14.7229,69.793,0.165
4125,10/08/24 02:40:00 AM,14.7260,69.793,0.167
4126,10/08/24 02:45:00 AM,14.7306,69.793,0.171
4127,10/08/24 02:50:00 AM,14.7355,69.964,0.175
4128,10/08/24 02:55:00 AM,14.7432,69.964,0.179
4129,10/08/24 03:00:00 AM,14.7541,69.964,0.187
4130,10/08/24 03:05:00 AM,14.7667,70.137,0.195
4131,10/08/24 03:10:00 AM,14.7767,70.480,0.203
4132,10/08/24 03:15:00 AM,14.7805,70.824,0.205
4133,10/08/24 03:20:00 AM,14.7859,71.168,0.209
4134,10/08/24 03:25:00 AM,14.7896,71.512,0.211
4135,10/08/24 03:30:00 AM,14.7936,71.856,0.214
4136,10/08/24 03:35:00 AM,14.7957,72.199,0.216
4137,10/08/24 03:40:00 AM,14.7976,72.372,0.217
4138,10/08/24 03:45:00 AM,14.7949,72.545,0.215
4139,10/08/24 03:50:00 AM,14.7937,72.718,0.215
4140,10/08/24 03:55:00 AM,14.7925,72.891,0.214
4141,10/08/24 04:00:00 AM,14.7847,72.891,0.211
4142,10/08/24 04:05:00 AM,14.7833,72.891,0.210
4143,10/08/24 04:10:00 AM,14.7828,72.718,0.209
4144,10/08/24 04:15:00 AM,14.7748,72.545,0.204
4145,10/08/24 04:20:00 AM,14.7763,72.545,0.205
4146,10/08/24 04:25:00 AM,14.7698,72.372,0.200
4147,10/08/24 04:30:00 AM,14.7618,72.199,0.195
4148,10/08/24 04:35:00 AM,14.7572,72.199,0.192
4149,10/08/24 04:40:00 AM,14.7463,72.199,0.185
4150,10/08/24 04:45:00 AM,14.7258,72.028,0.171
4151,10/08/24 04:50:00 AM,14.7141,71.512,0.163
4152,10/08/24 04:55:00 AM,14.7091,70.651,0.159
4153,10/08/24 05:00:00 AM,14.7016,69.964,0.154
4154,10/08/24 05:05:00 AM,14.6955,69.278,0.149
4155,10/08/24 05:10:00 AM,14.6941,68.592,0.147
4156,10/08/24 05:15:00 AM,14.6884,68.077,0.144
4157,10/08/24 05:20:00 AM,14.6893,67.735,0.145
4158,10/08/24 05:25:00 AM,14.6867,67.221,0.144
4159,10/08/24 05:30:00 AM,14.6859,66.879,0.144
4160,10/08/24 05:35:00 AM,14.6855,66.708,0.143
4161,10/08/24 05:40:00 AM,14.6836,66.537,0.142
4162,10/08/24 05:45:00 AM,14.6878,66.366,0.144
4163,10/08/24 05:50:00 AM,14.6859,66.193,0.143
4164,10/08/24 05:55:00 AM,14.6857,66.022,0.143
4165,10/08/24 06:00:00 AM,14.6852,65.851,0.143
4166,10/08/24 06:05:00 AM,14.6880,65.680,0.144
4167,10/08/24 06:10:00 AM,14.6849,65.680,0.142
4168,10/08/24 06:15:00 AM,14.6891,65.509,0.145
4169,10/08/24 06:20:00 AM,14.6875,65.509,0.144
4170,10/08/24 06:25:00 AM,14.6872,65.338,0.144
4171,10/08/24 06:30:00 AM,14.6872,65.338,0.144
4172,10/08/24 06:35:00 AM,14.6857,65.338,0.143
4173,10/08/24 06:40:00 AM,14.6884,65.167,0.145
4174,10/08/24 06:45:00 AM,14.6884,65.167,0.145
4175,10/08/24 06:50:00 AM,14.6884,65.167,0.145
4176,10/08/24 06:55:00 AM,14.6865,64.996,0.143
4177,10/08/24 07:00:00 AM,14.6926,64.996,0.148
4178,10/08/24 07:05:00 AM,14.6912,64.996,0.145
4179,10/08/24 07:10:00 AM,14.7019,64.996,0.153
4180,10/08/24 07:15:00 AM,14.7138,64.825,0.161
4181,10/08/24 07:20:00 AM,14.7231,64.825,0.167
4182,10/08/24 07:25:00 AM,14.7312,64.996,0.173
4183,10/08/24 07:30:00 AM,14.7377,65.167,0.177
4184,10/08/24 07:35:00 AM,14.7428,65.338,0.181
4185,10/08/24 07:40:00 AM,14.7431,65.509,0.182
4186,10/08/24 07:45:00 AM,14.7450,65.680,0.183
4187,10/08/24 07:50:00 AM,14.7469,65.851,0.184
4188,10/08/24 07:55:00 AM,14.7477,66.193,0.184
4189,10/08/24 08:00:00 AM,14.7469,66.537,0.183
4190,10/08/24 08:05:00 AM,14.7473,66.708,0.184
4191,10/08/24 08:10:00 AM,14.7480,67.050,0.184
4192,10/08/24 08:15:00 AM,14.7456,67.392,0.183
4193,10/08/24 08:20:00 AM,14.7463,67.735,0.183
4194,10/08/24 08:25:00 AM,14.7482,67.906,0.185
4195,10/08/24 08:30:00 AM,14.7532,68.077,0.188
4196,10/08/24 08:35:00 AM,14.7524,68.421,0.188
4197,10/08/24 08:40:00 AM,14.7516,68.763,0.187
4198,10/08/24 08:45:00 AM,14.7464,69.278,0.183
4199,10/08/24 08:50:00 AM,14.7438,69.449,0.181
4200,10/08/24 08:55:00 AM,14.7395,69.622,0.176
4201,10/08/24 09:00:00 AM,14.7367,69.793,0.174
4202,10/08/24 09:05:00 AM,14.7383,69.793,0.174
4203,10/08/24 09:10:00 AM,14.7402,69.964,0.174
4204,10/08/24 09:15:00 AM,14.7421,70.137,0.175
4205,10/08/24 09:20:00 AM,14.7444,70.480,0.177
4206,10/08/24 09:25:00 AM,14.7405,70.824,0.173
4207,10/08/24 09:30:00 AM,14.7377,70.995,0.171
4208,10/08/24 09:35:00 AM,14.7334,71.168,0.167
4209,10/08/24 09:40:00 AM,14.7345,70.995,0.167
4210,10/08/24 09:45:00 AM,14.7361,70.995,0.169
4211,10/08/24 09:50:00 AM,14.7408,70.995,0.172
4212,10/08/24 09:55:00 AM,14.7457,71.168,0.174
4213,10/08/24 10:00:00 AM,14.7431,71.339,0.172
4214,10/08/24 10:05:00 AM,14.7469,71.683,0.174
4215,10/08/24 10:10:00 AM,14.7441,71.856,0.171
4216,10/08/24 10:15:00 AM,14.7476,72.028,0.173
4217,10/08/24 10:20:00 AM,14.7602,72.199,0.181
4218,10/08/24 10:25:00 AM,14.7733,72.545,0.189
4219,10/08/24 10:30:00 AM,14.7805,73.062,0.194
4220,10/08/24 10:35:00 AM,14.7820,73.753,0.195
4221,10/08/24 10:40:00 AM,14.7860,74.271,0.197
4222,10/08/24 10:45:00 AM,14.7840,74.791,0.195
4223,10/08/24 10:50:00 AM,14.7834,75.312,0.194
4224,10/08/24 10:55:00 AM,14.7838,75.484,0.195
4225,10/08/24 11:00:00 AM,14.7830,75.832,0.194
4226,10/08/24 11:05:00 AM,14.7879,76.006,0.197
4227,10/08/24 11:10:00 AM,14.7928,76.181,0.201
4228,10/08/24 11:15:00 AM,14.7966,76.528,0.203
4229,10/08/24 11:20:00 AM,14.8001,76.703,0.205
4230,10/08/24 11:25:00 AM,14.7946,77.050,0.201
4231,10/08/24 11:30:00 AM,14.7949,77.225,0.202
4232,10/08/24 11:35:00 AM,14.7907,77.400,0.199
4233,10/08/24 11:40:00 AM,14.7909,77.574,0.198
4234,10/08/24 11:45:00 AM,14.7898,77.749,0.197
4235,10/08/24 11:50:00 AM,14.7963,77.923,0.201
4236,10/08/24 11:55:00 AM,14.7982,78.098,0.203
4237,10/08/24 12:00:00 PM,14.7969,78.274,0.202
4238,10/08/24 12:05:00 PM,14.7946,78.624,0.200
4239,10/08/24 12:10:00 PM,14.7902,78.800,0.198
4240,10/08/24 12:15:00 PM,14.7859,78.975,0.195
4241,10/08/24 12:20:00 PM,14.7863,79.151,0.196
4242,10/08/24 12:25:00 PM,14.7836,79.326,0.194
4243,10/08/24 12:30:00 PM,14.7822,79.502,0.194
4244,10/08/24 12:35:00 PM,14.7795,79.678,0.193
4245,10/08/24 12:40:00 PM,14.7709,80.029,0.187
4246,10/08/24 12:45:00 PM,14.7617,80.029,0.181
4247,10/08/24 12:50:00 PM,14.7558,80.206,0.178
4248,10/08/24 12:55:00 PM,14.7543,80.206,0.177
4249,10/08/24 01:00:00 PM,14.7573,80.206,0.179
4250,10/08/24 01:05:00 PM,14.7561,80.382,0.179
4251,10/08/24 01:10:00 PM,14.7550,80.559,0.178
4252,10/08/24 01:15:00 PM,14.7596,80.559,0.182
4253,10/08/24 01:20:00 PM,14.7583,80.735,0.181
4254,10/08/24 01:25:00 PM,14.7556,80.911,0.180
4255,10/08/24 01:30:00 PM,14.7544,81.090,0.179
4256,10/08/24 01:35:00 PM,14.7516,81.266,0.178
4257,10/08/24 01:40:00 PM,14.7519,81.442,0.179
4258,10/08/24 01:45:00 PM,14.7473,81.442,0.175
4259,10/08/24 01:50:00 PM,14.7445,81.621,0.174
4260,10/08/24 01:55:00 PM,14.7464,81.797,0.176
4261,10/08/24 02:00:00 PM,14.7467,81.975,0.177
4262,10/08/24 02:05:00 PM,14.7502,82.152,0.179
4263,10/08/24 02:10:00 PM,14.7609,82.152,0.187
4264,10/08/24 02:15:00 PM,14.7644,82.330,0.191
4265,10/08/24 02:20:00 PM,14.7677,82.508,0.193
4266,10/08/24 02:25:00 PM,14.7728,82.686,0.196
4267,10/08/24 02:30:00 PM,14.7747,82.864,0.199
4268,10/08/24 02:35:00 PM,14.7762,82.864,0.200
4269,10/08/24 02:40:00 PM,14.7734,83.043,0.200
4270,10/08/24 02:45:00 PM,14.7750,83.043,0.202
4271,10/08/24 02:50:00 PM,14.7722,83.221,0.200
4272,10/08/24 02:55:00 PM,14.7722,83.221,0.200
4273,10/08/24 03:00:00 PM,14.7756,83.399,0.204
4274,10/08/24 03:05:00 PM,14.7756,83.399,0.204
4275,10/08/24 03:10:00 PM,14.7728,83.579,0.202
4276,10/08/24 03:15:00 PM,14.7744,83.579,0.203
4277,10/08/24 03:20:00 PM,14.7744,83.579,0.204
4278,10/08/24 03:25:00 PM,14.7775,83.579,0.206
4279,10/08/24 03:30:00 PM,14.7747,83.757,0.205
4280,10/08/24 03:35:00 PM,14.7747,83.757,0.206
4281,10/08/24 03:40:00 PM,14.7763,83.757,0.208
4282,10/08/24 03:45:00 PM,14.7733,83.757,0.206
