"Plot Title:  GLA_Upstream_22072299"
"#","Date Time, GMT-07:00","Abs Pres, psi (LGR S/N: 22072299, SEN S/N: 22072299)","Temp, °F (LGR S/N: 22072299, SEN S/N: 22072299)","Sensor Depth, meters (LGR S/N: )"
3906,10/07/24 08:25:00 AM,14.7097,67.050,0.142
3907,10/07/24 08:30:00 AM,14.7065,67.050,0.140
3908,10/07/24 08:35:00 AM,14.7081,67.050,0.140
3909,10/07/24 08:40:00 AM,14.7076,66.879,0.140
3910,10/07/24 08:45:00 AM,14.7081,67.050,0.140
3911,10/07/24 08:50:00 AM,14.7210,67.050,0.149
3912,10/07/24 08:55:00 AM,14.7324,67.050,0.157
3913,10/07/24 09:00:00 AM,14.7389,67.050,0.162
3914,10/07/24 09:05:00 AM,14.7437,67.050,0.165
3915,10/07/24 09:10:00 AM,14.7442,67.221,0.165
3916,10/07/24 09:15:00 AM,14.7492,67.221,0.167
3917,10/07/24 09:20:00 AM,14.7427,67.221,0.162
3918,10/07/24 09:25:00 AM,14.7464,67.392,0.165
3919,10/07/24 09:30:00 AM,14.7486,67.564,0.165
3920,10/07/24 09:35:00 AM,14.7486,67.564,0.165
3921,10/07/24 09:40:00 AM,14.7525,67.735,0.168
3922,10/07/24 09:45:00 AM,14.7514,67.906,0.167
3923,10/07/24 09:50:00 AM,14.7487,68.077,0.165
3924,10/07/24 09:55:00 AM,14.7477,68.248,0.165
3925,10/07/24 10:00:00 AM,14.7434,68.421,0.161
3926,10/07/24 10:05:00 AM,14.7392,68.592,0.158
3927,10/07/24 10:10:00 AM,14.7435,68.934,0.161
3928,10/07/24 10:15:00 AM,14.7505,69.107,0.166
3929,10/07/24 10:20:00 AM,14.7592,69.278,0.171
3930,10/07/24 10:25:00 AM,14.7619,69.622,0.172
3931,10/07/24 10:30:00 AM,14.7657,69.793,0.175
3932,10/07/24 10:35:00 AM,14.7669,70.137,0.175
3933,10/07/24 10:40:00 AM,14.7647,70.480,0.172
3934,10/07/24 10:45:00 AM,14.7619,70.651,0.169
3935,10/07/24 10:50:00 AM,14.7599,70.995,0.168
3936,10/07/24 10:55:00 AM,14.7625,71.339,0.170
3937,10/07/24 11:00:00 AM,14.7603,71.683,0.168
3938,10/07/24 11:05:00 AM,14.7599,72.028,0.167
3939,10/07/24 11:10:00 AM,14.7621,72.199,0.168
3940,10/07/24 11:15:00 AM,14.7615,72.545,0.168
3941,10/07/24 11:20:00 AM,14.7544,72.891,0.163
3942,10/07/24 11:25:00 AM,14.7512,73.407,0.160
3943,10/07/24 11:30:00 AM,14.7457,73.753,0.158
3944,10/07/24 11:35:00 AM,14.7435,74.098,0.156
3945,10/07/24 11:40:00 AM,14.7429,74.446,0.156
3946,10/07/24 11:45:00 AM,14.7424,74.791,0.157
3947,10/07/24 11:50:00 AM,14.7467,75.139,0.161
3948,10/07/24 11:55:00 AM,14.7450,75.659,0.160
3949,10/07/24 12:00:00 PM,14.7444,76.006,0.160
3950,10/07/24 12:05:00 PM,14.7405,76.354,0.157
3951,10/07/24 12:10:00 PM,14.7431,76.703,0.160
3952,10/07/24 12:15:00 PM,14.7398,77.225,0.158
3953,10/07/24 12:20:00 PM,14.7408,77.574,0.159
3954,10/07/24 12:25:00 PM,14.7434,77.923,0.161
3955,10/07/24 12:30:00 PM,14.7427,78.274,0.161
3956,10/07/24 12:35:00 PM,14.7453,78.624,0.163
3957,10/07/24 12:40:00 PM,14.7495,78.975,0.166
3958,10/07/24 12:45:00 PM,14.7487,79.326,0.166
3959,10/07/24 12:50:00 PM,14.7432,79.678,0.162
3960,10/07/24 12:55:00 PM,14.7329,80.029,0.154
3961,10/07/24 01:00:00 PM,14.7241,80.382,0.148
3962,10/07/24 01:05:00 PM,14.7218,80.735,0.146
3963,10/07/24 01:10:00 PM,14.7178,81.090,0.143
3964,10/07/24 01:15:00 PM,14.7171,81.442,0.142
3965,10/07/24 01:20:00 PM,14.7148,81.797,0.141
3966,10/07/24 01:25:00 PM,14.7125,82.152,0.140
3967,10/07/24 01:30:00 PM,14.7065,82.330,0.136
3968,10/07/24 01:35:00 PM,14.7074,82.686,0.138
3969,10/07/24 01:40:00 PM,14.7051,83.043,0.136
3970,10/07/24 01:45:00 PM,14.7087,83.221,0.139
3971,10/07/24 01:50:00 PM,14.7080,83.579,0.139
3972,10/07/24 01:55:00 PM,14.7052,83.757,0.137
3973,10/07/24 02:00:00 PM,14.7045,84.115,0.139
3974,10/07/24 02:05:00 PM,14.7081,84.295,0.143
3975,10/07/24 02:10:00 PM,14.7054,84.474,0.141
3976,10/07/24 02:15:00 PM,14.7090,84.654,0.145
3977,10/07/24 02:20:00 PM,14.7094,84.834,0.146
3978,10/07/24 02:25:00 PM,14.7083,85.014,0.146
3979,10/07/24 02:30:00 PM,14.7055,85.194,0.144
3980,10/07/24 02:35:00 PM,14.7123,85.374,0.150
3981,10/07/24 02:40:00 PM,14.7225,85.554,0.158
3982,10/07/24 02:45:00 PM,14.7295,85.735,0.164
3983,10/07/24 02:50:00 PM,14.7344,85.735,0.169
3984,10/07/24 02:55:00 PM,14.7380,85.915,0.173
3985,10/07/24 03:00:00 PM,14.7400,86.097,0.174
3986,10/07/24 03:05:00 PM,14.7466,86.097,0.180
3987,10/07/24 03:10:00 PM,14.7470,86.277,0.180
3988,10/07/24 03:15:00 PM,14.7551,86.277,0.186
3989,10/07/24 03:20:00 PM,14.7588,86.459,0.189
3990,10/07/24 03:25:00 PM,14.7603,86.459,0.191
3991,10/07/24 03:30:00 PM,14.7637,86.459,0.193
3992,10/07/24 03:35:00 PM,14.7640,86.641,0.194
3993,10/07/24 03:40:00 PM,14.7689,86.641,0.198
3994,10/07/24 03:45:00 PM,14.7624,86.641,0.194
3995,10/07/24 03:50:00 PM,14.7592,86.641,0.193
3996,10/07/24 03:55:00 PM,14.7560,86.641,0.191
3997,10/07/24 04:00:00 PM,14.7592,86.641,0.193
3998,10/07/24 04:05:00 PM,14.7572,86.459,0.192
3999,10/07/24 04:10:00 PM,14.7556,86.459,0.191
4000,10/07/24 04:15:00 PM,14.7538,86.459,0.191
4001,10/07/24 04:20:00 PM,14.7551,86.277,0.192
4002,10/07/24 04:25:00 PM,14.7470,86.277,0.187
4003,10/07/24 04:30:00 PM,14.7335,86.097,0.178
4004,10/07/24 04:35:00 PM,14.7238,86.097,0.171
4005,10/07/24 04:40:00 PM,14.7186,85.915,0.168
4006,10/07/24 04:45:00 PM,14.7152,85.915,0.166
4007,10/07/24 04:50:00 PM,14.7100,85.735,0.162
4008,10/07/24 04:55:00 PM,14.7100,85.735,0.162
4009,10/07/24 05:00:00 PM,14.7096,85.554,0.161
4010,10/07/24 05:05:00 PM,14.7091,85.374,0.160
4011,10/07/24 05:10:00 PM,14.7076,85.374,0.159
4012,10/07/24 05:15:00 PM,14.7087,85.194,0.161
4013,10/07/24 05:20:00 PM,14.7038,85.194,0.158
4014,10/07/24 05:25:00 PM,14.7131,85.014,0.165
4015,10/07/24 05:30:00 PM,14.7192,84.834,0.170
4016,10/07/24 05:35:00 PM,14.7221,84.654,0.172
4017,10/07/24 05:40:00 PM,14.7248,84.474,0.174
4018,10/07/24 05:45:00 PM,14.7228,84.295,0.173
4019,10/07/24 05:50:00 PM,14.7239,84.115,0.174
4020,10/07/24 05:55:00 PM,14.7219,83.935,0.173
4021,10/07/24 06:00:00 PM,14.7231,83.757,0.174
4022,10/07/24 06:05:00 PM,14.7222,83.399,0.173
4023,10/07/24 06:10:00 PM,14.7200,83.221,0.172
4024,10/07/24 06:15:00 PM,14.7212,83.043,0.173
4025,10/07/24 06:20:00 PM,14.7203,82.686,0.172
4026,10/07/24 06:25:00 PM,14.7248,82.508,0.176
4027,10/07/24 06:30:00 PM,14.7210,82.330,0.174
4028,10/07/24 06:35:00 PM,14.7218,81.975,0.175
4029,10/07/24 06:40:00 PM,14.7213,81.797,0.175
4030,10/07/24 06:45:00 PM,14.7252,81.442,0.178
4031,10/07/24 06:50:00 PM,14.7232,81.266,0.177
4032,10/07/24 06:55:00 PM,14.7260,81.090,0.179
4033,10/07/24 07:00:00 PM,14.7267,80.735,0.180
4034,10/07/24 07:05:00 PM,14.7261,80.559,0.179
4035,10/07/24 07:10:00 PM,14.7302,80.206,0.182
4036,10/07/24 07:15:00 PM,14.7280,80.029,0.181
4037,10/07/24 07:20:00 PM,14.7287,79.678,0.183
4038,10/07/24 07:25:00 PM,14.7266,79.502,0.181
4039,10/07/24 07:30:00 PM,14.7273,79.151,0.182
4040,10/07/24 07:35:00 PM,14.7268,78.975,0.180
4041,10/07/24 07:40:00 PM,14.7290,78.624,0.181
4042,10/07/24 07:45:00 PM,14.7270,78.449,0.180
4043,10/07/24 07:50:00 PM,14.7276,78.098,0.180
4044,10/07/24 07:55:00 PM,14.7315,77.749,0.182
4045,10/07/24 08:00:00 PM,14.7310,77.574,0.181
4046,10/07/24 08:05:00 PM,14.7332,77.225,0.183
4047,10/07/24 08:10:00 PM,14.7360,77.050,0.185
4048,10/07/24 08:15:00 PM,14.7274,76.876,0.178
4049,10/07/24 08:20:00 PM,14.7199,76.528,0.172
4050,10/07/24 08:25:00 PM,14.7129,76.354,0.167
4051,10/07/24 08:30:00 PM,14.7091,76.181,0.164
4052,10/07/24 08:35:00 PM,14.7099,75.832,0.165
4053,10/07/24 08:40:00 PM,14.7125,75.659,0.167
4054,10/07/24 08:45:00 PM,14.7120,75.484,0.166
4055,10/07/24 08:50:00 PM,14.7148,75.312,0.168
4056,10/07/24 08:55:00 PM,14.7192,75.139,0.171
4057,10/07/24 09:00:00 PM,14.7245,74.791,0.175
4058,10/07/24 09:05:00 PM,14.7241,74.619,0.173
4059,10/07/24 09:10:00 PM,14.7219,74.446,0.171
4060,10/07/24 09:15:00 PM,14.7197,74.271,0.169
4061,10/07/24 09:20:00 PM,14.7144,74.098,0.165
4062,10/07/24 09:25:00 PM,14.7155,73.926,0.165
4063,10/07/24 09:30:00 PM,14.7102,73.753,0.160
4064,10/07/24 09:35:00 PM,14.7112,73.580,0.161
4065,10/07/24 09:40:00 PM,14.7112,73.580,0.160
4066,10/07/24 09:45:00 PM,14.7107,73.407,0.159
4067,10/07/24 09:50:00 PM,14.7070,73.234,0.156
4068,10/07/24 09:55:00 PM,14.7048,73.062,0.153
4069,10/07/24 10:00:00 PM,14.7076,72.891,0.154
4070,10/07/24 10:05:00 PM,14.7042,72.891,0.152
4071,10/07/24 10:10:00 PM,14.7038,72.718,0.151
4072,10/07/24 10:15:00 PM,14.7048,72.545,0.151
4073,10/07/24 10:20:00 PM,14.7028,72.372,0.149
4074,10/07/24 10:25:00 PM,14.7038,72.199,0.149
4075,10/07/24 10:30:00 PM,14.6990,72.199,0.145
4076,10/07/24 10:35:00 PM,14.7016,72.028,0.146
4077,10/07/24 10:40:00 PM,14.7028,71.856,0.146
4078,10/07/24 10:45:00 PM,14.6990,71.683,0.144
4079,10/07/24 10:50:00 PM,14.7006,71.683,0.145
4080,10/07/24 10:55:00 PM,14.7000,71.512,0.144
4081,10/07/24 11:00:00 PM,14.6994,71.339,0.143
4082,10/07/24 11:05:00 PM,14.7022,71.168,0.145
4083,10/07/24 11:10:00 PM,14.7016,70.995,0.145
4084,10/07/24 11:15:00 PM,14.7000,70.995,0.144
4085,10/07/24 11:20:00 PM,14.6978,70.824,0.142
4086,10/07/24 11:25:00 PM,14.6990,70.651,0.144
4087,10/07/24 11:30:00 PM,14.6968,70.480,0.142
4088,10/07/24 11:35:00 PM,14.6984,70.480,0.143
4089,10/07/24 11:40:00 PM,14.6978,70.308,0.144
4090,10/07/24 11:45:00 PM,14.6988,70.137,0.145
4091,10/07/24 11:50:00 PM,14.6967,69.964,0.143
4092,10/07/24 11:55:00 PM,14.7016,69.964,0.147
4093,10/08/24 12:00:00 AM,14.6978,69.793,0.144
4094,10/08/24 12:05:00 AM,14.6994,69.793,0.145
4095,10/08/24 12:10:00 AM,14.7004,69.622,0.146
4096,10/08/24 12:15:00 AM,14.6999,69.449,0.146
4097,10/08/24 12:20:00 AM,14.6967,69.449,0.144
4098,10/08/24 12:25:00 AM,14.6961,69.278,0.144
4099,10/08/24 12:30:00 AM,14.6977,69.278,0.145
4100,10/08/24 12:35:00 AM,14.6955,69.107,0.143
4101,10/08/24 12:40:00 AM,14.6967,68.934,0.144
4102,10/08/24 12:45:00 AM,14.6983,68.934,0.145
4103,10/08/24 12:50:00 AM,14.6961,68.763,0.144
4104,10/08/24 12:55:00 AM,14.6945,68.763,0.143
4105,10/08/24 01:00:00 AM,14.6971,68.592,0.144
4106,10/08/24 01:05:00 AM,14.6971,68.592,0.144
4107,10/08/24 01:10:00 AM,14.6997,68.421,0.146
4108,10/08/24 01:15:00 AM,14.6997,68.421,0.147
4109,10/08/24 01:20:00 AM,14.6975,68.248,0.146
4110,10/08/24 01:25:00 AM,14.6944,68.248,0.143
4111,10/08/24 01:30:00 AM,14.6970,68.077,0.146
4112,10/08/24 01:35:00 AM,14.6922,68.077,0.142
4113,10/08/24 01:40:00 AM,14.6890,68.077,0.139
4114,10/08/24 01:45:00 AM,14.6900,67.906,0.140
4115,10/08/24 01:50:00 AM,14.6884,67.906,0.140
4116,10/08/24 01:55:00 AM,14.6797,67.735,0.133
4117,10/08/24 02:00:00 AM,14.6829,67.735,0.134
4118,10/08/24 02:05:00 AM,14.6781,67.735,0.132
4119,10/08/24 02:10:00 AM,14.6781,67.735,0.133
4120,10/08/24 02:15:00 AM,14.6759,67.564,0.131
4121,10/08/24 02:20:00 AM,14.6727,67.564,0.129
4122,10/08/24 02:25:00 AM,14.6743,67.564,0.131
4123,10/08/24 02:30:00 AM,14.6775,67.564,0.133
4124,10/08/24 02:35:00 AM,14.6785,67.392,0.134
4125,10/08/24 02:40:00 AM,14.6835,67.392,0.137
4126,10/08/24 02:45:00 AM,14.6915,67.392,0.143
4127,10/08/24 02:50:00 AM,14.6958,67.221,0.147
4128,10/08/24 02:55:00 AM,14.7087,67.221,0.155
4129,10/08/24 03:00:00 AM,14.7194,67.050,0.162
4130,10/08/24 03:05:00 AM,14.7242,67.050,0.165
4131,10/08/24 03:10:00 AM,14.7339,67.050,0.172
4132,10/08/24 03:15:00 AM,14.7350,66.879,0.173
4133,10/08/24 03:20:00 AM,14.7350,66.879,0.173
4134,10/08/24 03:25:00 AM,14.7425,66.708,0.178
4135,10/08/24 03:30:00 AM,14.7441,66.708,0.179
4136,10/08/24 03:35:00 AM,14.7441,66.708,0.179
4137,10/08/24 03:40:00 AM,14.7469,66.537,0.181
4138,10/08/24 03:45:00 AM,14.7451,66.537,0.180
4139,10/08/24 03:50:00 AM,14.7382,66.366,0.176
4140,10/08/24 03:55:00 AM,14.7382,66.366,0.176
4141,10/08/24 04:00:00 AM,14.7300,66.366,0.172
4142,10/08/24 04:05:00 AM,14.7263,66.193,0.169
4143,10/08/24 04:10:00 AM,14.7231,66.193,0.167
4144,10/08/24 04:15:00 AM,14.7213,66.193,0.166
4145,10/08/24 04:20:00 AM,14.7181,66.193,0.164
4146,10/08/24 04:25:00 AM,14.7094,66.022,0.158
4147,10/08/24 04:30:00 AM,14.7062,66.022,0.156
4148,10/08/24 04:35:00 AM,14.6917,66.022,0.146
4149,10/08/24 04:40:00 AM,14.6804,66.022,0.139
4150,10/08/24 04:45:00 AM,14.6733,65.851,0.134
4151,10/08/24 04:50:00 AM,14.6669,65.851,0.130
4152,10/08/24 04:55:00 AM,14.6620,65.851,0.126
4153,10/08/24 05:00:00 AM,14.6588,65.851,0.124
4154,10/08/24 05:05:00 AM,14.6572,65.851,0.121
4155,10/08/24 05:10:00 AM,14.6550,65.680,0.120
4156,10/08/24 05:15:00 AM,14.6550,65.680,0.120
4157,10/08/24 05:20:00 AM,14.6501,65.680,0.118
4158,10/08/24 05:25:00 AM,14.6501,65.680,0.118
4159,10/08/24 05:30:00 AM,14.6469,65.680,0.116
4160,10/08/24 05:35:00 AM,14.6511,65.509,0.119
4161,10/08/24 05:40:00 AM,14.6495,65.509,0.118
4162,10/08/24 05:45:00 AM,14.6479,65.509,0.116
4163,10/08/24 05:50:00 AM,14.6463,65.509,0.115
4164,10/08/24 05:55:00 AM,14.6506,65.338,0.118
4165,10/08/24 06:00:00 AM,14.6506,65.338,0.119
4166,10/08/24 06:05:00 AM,14.6490,65.338,0.117
4167,10/08/24 06:10:00 AM,14.6490,65.338,0.117
4168,10/08/24 06:15:00 AM,14.6516,65.167,0.119
4169,10/08/24 06:20:00 AM,14.6549,65.167,0.121
4170,10/08/24 06:25:00 AM,14.6516,65.167,0.119
4171,10/08/24 06:30:00 AM,14.6494,64.996,0.117
4172,10/08/24 06:35:00 AM,14.6494,64.996,0.117
4173,10/08/24 06:40:00 AM,14.6510,64.996,0.119
4174,10/08/24 06:45:00 AM,14.6526,64.996,0.120
4175,10/08/24 06:50:00 AM,14.6520,64.825,0.119
4176,10/08/24 06:55:00 AM,14.6569,64.825,0.122
4177,10/08/24 07:00:00 AM,14.6633,64.825,0.127
4178,10/08/24 07:05:00 AM,14.6649,64.825,0.127
4179,10/08/24 07:10:00 AM,14.6772,64.652,0.135
4180,10/08/24 07:15:00 AM,14.6919,64.652,0.146
4181,10/08/24 07:20:00 AM,14.6945,64.481,0.147
4182,10/08/24 07:25:00 AM,14.6993,64.481,0.150
4183,10/08/24 07:30:00 AM,14.7025,64.481,0.152
4184,10/08/24 07:35:00 AM,14.7003,64.310,0.151
4185,10/08/24 07:40:00 AM,14.7035,64.310,0.154
4186,10/08/24 07:45:00 AM,14.7035,64.310,0.154
4187,10/08/24 07:50:00 AM,14.7051,64.310,0.154
4188,10/08/24 07:55:00 AM,14.6997,64.139,0.150
4189,10/08/24 08:00:00 AM,14.6965,64.139,0.148
4190,10/08/24 08:05:00 AM,14.6965,64.139,0.148
4191,10/08/24 08:10:00 AM,14.6965,64.139,0.148
4192,10/08/24 08:15:00 AM,14.6981,64.139,0.149
4193,10/08/24 08:20:00 AM,14.6997,64.139,0.151
4194,10/08/24 08:25:00 AM,14.6997,64.139,0.150
4195,10/08/24 08:30:00 AM,14.6997,64.139,0.150
4196,10/08/24 08:35:00 AM,14.6948,64.139,0.147
4197,10/08/24 08:40:00 AM,14.6900,64.139,0.143
4198,10/08/24 08:45:00 AM,14.6932,64.139,0.145
4199,10/08/24 08:50:00 AM,14.6890,64.310,0.142
4200,10/08/24 08:55:00 AM,14.6826,64.310,0.136
4201,10/08/24 09:00:00 AM,14.6793,64.310,0.133
4202,10/08/24 09:05:00 AM,14.6809,64.310,0.133
4203,10/08/24 09:10:00 AM,14.6842,64.310,0.135
4204,10/08/24 09:15:00 AM,14.6816,64.481,0.133
4205,10/08/24 09:20:00 AM,14.6816,64.481,0.132
4206,10/08/24 09:25:00 AM,14.6806,64.652,0.131
4207,10/08/24 09:30:00 AM,14.6772,64.652,0.128
4208,10/08/24 09:35:00 AM,14.6762,64.825,0.127
4209,10/08/24 09:40:00 AM,14.6828,64.825,0.131
4210,10/08/24 09:45:00 AM,14.6801,64.996,0.129
4211,10/08/24 09:50:00 AM,14.6855,65.167,0.133
4212,10/08/24 09:55:00 AM,14.6855,65.167,0.132
4213,10/08/24 10:00:00 AM,14.6845,65.338,0.131
4214,10/08/24 10:05:00 AM,14.6841,65.680,0.129
4215,10/08/24 10:10:00 AM,14.6862,65.851,0.130
4216,10/08/24 10:15:00 AM,14.6965,66.022,0.137
4217,10/08/24 10:20:00 AM,14.7068,66.193,0.143
4218,10/08/24 10:25:00 AM,14.7129,66.537,0.146
4219,10/08/24 10:30:00 AM,14.7167,66.708,0.148
4220,10/08/24 10:35:00 AM,14.7194,67.050,0.150
4221,10/08/24 10:40:00 AM,14.7190,67.392,0.149
4222,10/08/24 10:45:00 AM,14.7168,67.735,0.147
4223,10/08/24 10:50:00 AM,14.7164,68.077,0.147
4224,10/08/24 10:55:00 AM,14.7176,68.421,0.148
4225,10/08/24 11:00:00 AM,14.7229,68.592,0.151
4226,10/08/24 11:05:00 AM,14.7279,69.107,0.155
4227,10/08/24 11:10:00 AM,14.7338,69.449,0.159
4228,10/08/24 11:15:00 AM,14.7350,69.793,0.160
4229,10/08/24 11:20:00 AM,14.7328,70.137,0.158
4230,10/08/24 11:25:00 AM,14.7258,70.480,0.153
4231,10/08/24 11:30:00 AM,14.7276,70.995,0.154
4232,10/08/24 11:35:00 AM,14.7238,71.339,0.151
4233,10/08/24 11:40:00 AM,14.7286,71.856,0.154
4234,10/08/24 11:45:00 AM,14.7280,72.199,0.153
4235,10/08/24 11:50:00 AM,14.7280,72.718,0.153
4236,10/08/24 11:55:00 AM,14.7324,73.062,0.156
4237,10/08/24 12:00:00 PM,14.7242,73.580,0.150
4238,10/08/24 12:05:00 PM,14.7221,73.926,0.149
4239,10/08/24 12:10:00 PM,14.7197,74.271,0.148
4240,10/08/24 12:15:00 PM,14.7181,74.791,0.147
4241,10/08/24 12:20:00 PM,14.7158,75.139,0.146
4242,10/08/24 12:25:00 PM,14.7186,75.484,0.148
4243,10/08/24 12:30:00 PM,14.7147,75.832,0.146
4244,10/08/24 12:35:00 PM,14.7044,76.181,0.140
4245,10/08/24 12:40:00 PM,14.6957,76.528,0.134
4246,10/08/24 12:45:00 PM,14.6901,76.876,0.130
4247,10/08/24 12:50:00 PM,14.6878,77.225,0.129
4248,10/08/24 12:55:00 PM,14.6904,77.574,0.132
4249,10/08/24 01:00:00 PM,14.6899,77.923,0.132
4250,10/08/24 01:05:00 PM,14.6925,78.274,0.134
4251,10/08/24 01:10:00 PM,14.6901,78.624,0.132
4252,10/08/24 01:15:00 PM,14.6906,78.800,0.133
4253,10/08/24 01:20:00 PM,14.6868,79.151,0.131
4254,10/08/24 01:25:00 PM,14.6861,79.502,0.131
4255,10/08/24 01:30:00 PM,14.6833,79.678,0.129
4256,10/08/24 01:35:00 PM,14.6842,80.029,0.130
4257,10/08/24 01:40:00 PM,14.6820,80.382,0.129
4258,10/08/24 01:45:00 PM,14.6813,80.735,0.129
4259,10/08/24 01:50:00 PM,14.6785,80.911,0.127
4260,10/08/24 01:55:00 PM,14.6794,81.266,0.128
4261,10/08/24 02:00:00 PM,14.6814,81.442,0.131
4262,10/08/24 02:05:00 PM,14.6954,81.797,0.141
4263,10/08/24 02:10:00 PM,14.6991,81.975,0.144
4264,10/08/24 02:15:00 PM,14.7016,82.330,0.147
4265,10/08/24 02:20:00 PM,14.7054,82.508,0.149
4266,10/08/24 02:25:00 PM,14.7025,82.686,0.147
4267,10/08/24 02:30:00 PM,14.7067,83.043,0.151
4268,10/08/24 02:35:00 PM,14.7055,83.221,0.151
4269,10/08/24 02:40:00 PM,14.7060,83.399,0.152
4270,10/08/24 02:45:00 PM,14.7096,83.579,0.155
4271,10/08/24 02:50:00 PM,14.7068,83.757,0.154
4272,10/08/24 02:55:00 PM,14.7089,83.935,0.156
4273,10/08/24 03:00:00 PM,14.7045,84.115,0.154
4274,10/08/24 03:05:00 PM,14.7065,84.295,0.155
4275,10/08/24 03:10:00 PM,14.7054,84.474,0.154
4276,10/08/24 03:15:00 PM,14.7025,84.654,0.153
4277,10/08/24 03:20:00 PM,14.7042,84.654,0.154
4278,10/08/24 03:25:00 PM,14.7029,84.834,0.153
4279,10/08/24 03:30:00 PM,14.7033,85.014,0.154
4280,10/08/24 03:35:00 PM,14.7018,85.014,0.154
4281,10/08/24 03:40:00 PM,14.7038,85.194,0.156
4282,10/08/24 03:45:00 PM,14.7071,85.194,0.159
4283,10/08/24 03:50:00 PM,14.7071,85.194,0.159
4284,10/08/24 03:55:00 PM,14.7055,85.194,0.159
4285,10/08/24 04:00:00 PM,14.7087,85.194,0.162
4286,10/08/24 04:05:00 PM,14.7119,85.194,0.165
4287,10/08/24 04:10:00 PM,14.7135,85.194,0.166
4288,10/08/24 04:15:00 PM,14.7152,85.194,0.167
4289,10/08/24 04:20:00 PM,14.7135,85.194,0.166
4290,10/08/24 04:25:00 PM,14.7152,85.194,0.168
4291,10/08/24 04:30:00 PM,14.7216,85.194,0.173
4292,10/08/24 04:35:00 PM,14.7245,85.014,0.175
4293,10/08/24 04:40:00 PM,14.7261,85.014,0.176
4294,10/08/24 04:45:00 PM,14.7261,85.014,0.177
4295,10/08/24 04:50:00 PM,14.7261,85.014,0.177
4296,10/08/24 04:55:00 PM,14.7277,85.014,0.178
4297,10/08/24 05:00:00 PM,14.7289,84.834,0.180
4298,10/08/24 05:05:00 PM,14.7289,84.834,0.180
4299,10/08/24 05:10:00 PM,14.7252,84.654,0.178
4300,10/08/24 05:15:00 PM,14.7268,84.654,0.179
4301,10/08/24 05:20:00 PM,14.7264,84.474,0.179
4302,10/08/24 05:25:00 PM,14.7194,84.295,0.174
4303,10/08/24 05:30:00 PM,14.7206,84.115,0.176
4304,10/08/24 05:35:00 PM,14.7174,84.115,0.173
4305,10/08/24 05:40:00 PM,14.7186,83.935,0.174
4306,10/08/24 05:45:00 PM,14.7149,83.757,0.172
4307,10/08/24 05:50:00 PM,14.7129,83.579,0.172
4308,10/08/24 05:55:00 PM,14.7125,83.399,0.171
4309,10/08/24 06:00:00 PM,14.7119,83.221,0.172
4310,10/08/24 06:05:00 PM,14.7115,83.043,0.171
4311,10/08/24 06:10:00 PM,14.7144,82.864,0.173
4312,10/08/24 06:15:00 PM,14.7134,82.508,0.173
4313,10/08/24 06:20:00 PM,14.7129,82.330,0.172
4314,10/08/24 06:25:00 PM,14.7158,82.152,0.174
4315,10/08/24 06:30:00 PM,14.7023,81.975,0.164
4316,10/08/24 06:35:00 PM,14.6954,81.797,0.159
4317,10/08/24 06:40:00 PM,14.6880,81.442,0.154
4318,10/08/24 06:45:00 PM,14.6843,81.266,0.151
4319,10/08/24 06:50:00 PM,14.6887,81.090,0.154
4320,10/08/24 06:55:00 PM,14.6861,80.735,0.153
4321,10/08/24 07:00:00 PM,14.6906,80.559,0.156
4322,10/08/24 07:05:00 PM,14.6917,80.382,0.157
4323,10/08/24 07:10:00 PM,14.6923,80.029,0.157
4324,10/08/24 07:15:00 PM,14.6951,79.853,0.159
4325,10/08/24 07:20:00 PM,14.6942,79.502,0.158
4326,10/08/24 07:25:00 PM,14.6954,79.326,0.159
4327,10/08/24 07:30:00 PM,14.6928,78.975,0.157
4328,10/08/24 07:35:00 PM,14.6939,78.800,0.158
4329,10/08/24 07:40:00 PM,14.6945,78.449,0.158
4330,10/08/24 07:45:00 PM,14.6968,78.098,0.159
4331,10/08/24 07:50:00 PM,14.6980,77.923,0.159
4332,10/08/24 07:55:00 PM,14.6986,77.574,0.160
4333,10/08/24 08:00:00 PM,14.6965,77.400,0.158
4334,10/08/24 08:05:00 PM,14.6971,77.050,0.159
4335,10/08/24 08:10:00 PM,14.6983,76.876,0.159
4336,10/08/24 08:15:00 PM,14.6994,76.703,0.160
4337,10/08/24 08:20:00 PM,14.7032,76.354,0.162
4338,10/08/24 08:25:00 PM,14.7076,76.181,0.165
4339,10/08/24 08:30:00 PM,14.7250,76.006,0.177
4340,10/08/24 08:35:00 PM,14.7293,75.832,0.180
4341,10/08/24 08:40:00 PM,14.7331,75.484,0.182
4342,10/08/24 08:45:00 PM,14.7390,75.312,0.185
4343,10/08/24 08:50:00 PM,14.7386,75.139,0.185
4344,10/08/24 08:55:00 PM,14.7413,74.964,0.186
4345,10/08/24 09:00:00 PM,14.7489,74.791,0.190
4346,10/08/24 09:05:00 PM,14.7419,74.619,0.185
4347,10/08/24 09:10:00 PM,14.7398,74.446,0.184
4348,10/08/24 09:15:00 PM,14.7403,74.098,0.184
4349,10/08/24 09:20:00 PM,14.7431,73.926,0.186
4350,10/08/24 09:25:00 PM,14.7457,73.753,0.187
4351,10/08/24 09:30:00 PM,14.7500,73.580,0.189
4352,10/08/24 09:35:00 PM,14.7506,73.234,0.189
